v2tone,positive score,negative score,polarity,activity reference density,self/group reference density,word count,date,date format,year,month,day
3.023255814,5.11627907,2.093023256,7.209302326,24.41860465,1.162790698,384,2.01503E+13,3/19/15 15:00,2015,03,19
4.069767442,4.457364341,0.387596899,4.84496124,20.93023256,0,464,2.01503E+13,3/19/15 15:30,2015,03,19
0.366972477,2.018348624,1.651376147,3.669724771,22.93577982,0,488,2.01503E+13,3/19/15 17:45,2015,03,19
0,2.688860435,2.688860435,5.377720871,24.07170294,0.768245839,723,2.01503E+13,3/19/15 17:45,2015,03,19
-1.075268817,2.795698925,3.870967742,6.666666667,24.40860215,1.182795699,861,2.01503E+13,3/19/15 18:00,2015,03,19
-2.025782689,1.565377532,3.591160221,5.156537753,23.75690608,1.289134438,1002,2.01503E+13,3/19/15 18:00,2015,03,19
-1.5625,0.5859375,2.1484375,2.734375,19.921875,0.5859375,469,2.01503E+13,3/19/15 20:15,2015,03,19
2.23880597,3.565505804,1.326699834,4.892205638,26.20232172,0,1093,2.01503E+13,3/19/15 21:15,2015,03,19
-2.176063304,1.582591494,3.758654797,5.341246291,23.34322453,0.989119683,933,2.01503E+13,3/19/15 23:30,2015,03,19
0,1.663201663,1.663201663,3.326403326,18.2952183,0,426,2.01503E+13,3/20/15 12:45,2015,03,20
1.797752809,2.696629213,0.898876404,3.595505618,11.01123596,0.449438202,411,2.01503E+13,3/20/15 20:45,2015,03,20
0.254452926,0.508905852,0.254452926,0.763358779,17.81170483,0,326,2.01503E+13,3/23/15 12:00,2015,03,23
2.949852507,3.244837758,0.294985251,3.539823009,17.99410029,0,597,2.01503E+13,3/23/15 13:00,2015,03,23
0.418410042,1.255230126,0.836820084,2.092050209,17.36401674,0,391,2.01503E+13,3/23/15 16:30,2015,03,23
1.838755304,2.687411598,0.848656294,3.536067893,24.61103253,1.838755304,606,2.01503E+13,3/24/15 21:30,2015,03,24
1.920236337,2.806499261,0.886262925,3.692762186,24.81536189,1.920236337,583,2.01503E+13,3/24/15 22:30,2015,03,24
0.84317032,2.698145025,1.854974705,4.55311973,19.7301855,0.168634064,535,2.01503E+13,3/25/15 14:00,2015,03,25
-2.653061224,2.244897959,4.897959184,7.142857143,24.08163265,0.204081633,443,2.01503E+13,3/25/15 16:30,2015,03,25
0.808625337,0.808625337,0,0.808625337,12.39892183,0,343,2.01503E+13,3/25/15 19:15,2015,03,25
-1.500938086,0.562851782,2.063789869,2.626641651,21.20075047,0,476,2.01503E+13,3/26/15 12:00,2015,03,26
0.225225225,1.351351351,1.126126126,2.477477477,23.1981982,0,401,2.01503E+13,3/26/15 14:15,2015,03,26
2.035278155,2.849389417,0.814111262,3.663500678,18.72455902,0.407055631,643,2.01503E+13,3/26/15 17:00,2015,03,26
0.866551127,1.386481802,0.519930676,1.906412478,19.93067591,0.173310225,509,2.01503E+13,3/26/15 17:45,2015,03,26
0.574712644,2.011494253,1.436781609,3.448275862,22.70114943,0.287356322,315,2.01503E+13,3/26/15 18:00,2015,03,26
0.543478261,1.902173913,1.358695652,3.260869565,23.09782609,0.27173913,333,2.01503E+13,3/26/15 20:00,2015,03,26
1.530612245,1.530612245,0,1.530612245,17.34693878,0,173,2.01503E+13,3/26/15 20:30,2015,03,26
-1.149425287,0,1.149425287,1.149425287,21.55172414,0.287356322,325,2.01503E+13,3/26/15 20:30,2015,03,26
1.923076923,1.923076923,0,1.923076923,10.68376068,0.427350427,434,2.01503E+13,3/26/15 20:45,2015,03,26
0,1.628664495,1.628664495,3.25732899,23.77850163,0.325732899,281,2.01503E+13,3/26/15 21:30,2015,03,26
1.323251418,1.890359168,0.56710775,2.457466919,16.8241966,0.189035917,459,2.01503E+13,3/26/15 21:45,2015,03,26
0.595238095,2.083333333,1.488095238,3.571428571,23.51190476,0.297619048,309,2.01503E+13,3/26/15 23:15,2015,03,26
4.205607477,4.205607477,0,4.205607477,18.69158879,0.46728972,192,2.01503E+13,3/27/15 3:00,2015,03,27
0.85106383,1.276595745,0.425531915,1.70212766,19.57446809,0,215,2.01503E+13,3/27/15 9:00,2015,03,27
0.909090909,1.818181818,0.909090909,2.727272727,22.54545455,0,510,2.01503E+13,3/27/15 9:15,2015,03,27
0.595238095,2.083333333,1.488095238,3.571428571,23.51190476,0.297619048,309,2.01503E+13,3/27/15 10:30,2015,03,27
2.139037433,2.941176471,0.802139037,3.743315508,18.71657754,0.267379679,660,2.01503E+13,3/27/15 11:30,2015,03,27
1.01010101,1.515151515,0.505050505,2.02020202,17.17171717,0,176,2.01503E+13,3/27/15 11:45,2015,03,27
2.080443828,2.912621359,0.832177531,3.74479889,19.14008322,0.416088766,656,2.01503E+13,3/27/15 12:00,2015,03,27
1.908396947,2.671755725,0.763358779,3.435114504,20.99236641,0.381679389,462,2.01503E+13,3/27/15 12:15,2015,03,27
1.525054466,2.178649237,0.653594771,2.832244009,20.69716776,0.217864924,428,2.01503E+13,3/27/15 15:15,2015,03,27
1.465614431,2.593010147,1.127395716,3.720405862,22.32243517,0,791,2.01503E+13,3/27/15 15:15,2015,03,27
0.25,0.5,0.25,0.75,16.25,0,354,2.01503E+13,3/27/15 15:30,2015,03,27
0.746268657,1.641791045,0.895522388,2.537313433,21.19402985,0,591,2.01503E+13,3/27/15 17:45,2015,03,27
1.282051282,1.495726496,0.213675214,1.709401709,9.829059829,0.427350427,431,2.01503E+13,3/27/15 20:45,2015,03,27
1.489361702,1.914893617,0.425531915,2.340425532,27.44680851,2.340425532,441,2.01503E+13,3/27/15 20:45,2015,03,27
1.511335013,2.267002519,0.755667506,3.022670025,16.62468514,0,355,2.01503E+13,3/27/15 22:45,2015,03,27
0.924214418,1.848428835,0.924214418,2.772643253,17.56007394,0.184842884,483,2.01503E+13,3/28/15 15:30,2015,03,28
2.427184466,3.640776699,1.213592233,4.854368932,19.90291262,0.72815534,371,2.01503E+13,3/29/15 13:30,2015,03,29
0.531914894,3.546099291,3.014184397,6.560283688,24.29078014,1.241134752,513,2.01503E+13,3/29/15 16:45,2015,03,29
1.395348837,1.860465116,0.465116279,2.325581395,19.06976744,0,175,2.01503E+13,3/30/15 4:30,2015,03,30
0.67264574,1.34529148,0.67264574,2.01793722,18.38565022,0.448430493,373,2.01503E+13,3/30/15 13:15,2015,03,30
1.183431953,1.183431953,0,1.183431953,23.07692308,0,466,2.01503E+13,3/30/15 13:45,2015,03,30
2.805611222,2.805611222,0,2.805611222,18.23647295,0,435,2.01503E+13,3/30/15 14:45,2015,03,30
-0.666666667,0.222222222,0.888888889,1.111111111,16.44444444,0,380,2.01503E+13,3/30/15 14:45,2015,03,30
1.214574899,1.214574899,0,1.214574899,24.08906883,0,453,2.01503E+13,3/30/15 15:15,2015,03,30
0.165289256,1.652892562,1.487603306,3.140495868,22.47933884,0.495867769,529,2.01503E+13,3/30/15 16:15,2015,03,30
0.415512465,1.385041551,0.969529086,2.354570637,21.05263158,0,633,2.01503E+13,3/30/15 19:30,2015,03,30
0.659340659,0.659340659,0,0.659340659,10.76923077,0.879120879,420,2.01503E+13,3/30/15 20:45,2015,03,30
0.643086817,0.643086817,0,0.643086817,16.72025723,0,217,2.01503E+13,3/30/15 21:15,2015,03,30
-0.462962963,0.925925926,1.388888889,2.314814815,17.12962963,0.231481481,326,2.01503E+13,3/30/15 21:30,2015,03,30
0.641025641,0.641025641,0,0.641025641,16.66666667,0,217,2.01503E+13,3/30/15 22:15,2015,03,30
0.694444444,0.694444444,0,0.694444444,17.70833333,0,200,2.01503E+13,3/30/15 22:30,2015,03,30
1.724137931,3.591954023,1.867816092,5.459770115,22.4137931,1.005747126,653,2.01503E+13,3/31/15 1:00,2015,03,31
1.34529148,2.242152466,0.896860987,3.139013453,25.33632287,1.793721973,419,2.01503E+13,3/31/15 7:00,2015,03,31
