ï»¿Date,Close,,Open,High,Low,Volume
12/28/16,116.92,,118.19,118.25,116.65,12087377
12/29/16,116.35,,117,117.53,116.06,9934873
12/30/16,115.05,,116.6,116.83,114.77,18684106
1/3/17,116.86,,116.03,117.84,115.51,20663912
1/4/17,118.69,,117.55,119.66,117.29,19630932
1/5/17,120.67,,118.86,120.95,118.32,19492150
1/6/17,123.41,,120.98,123.88,120.03,28545263
1/9/17,124.9,,123.55,125.43,123.04,22880360
1/10/17,124.35,,124.82,125.5,124.28,17324590
1/11/17,126.09,,124.35,126.12,124.06,18356523
1/12/17,126.62,,125.61,126.73,124.8,18653914
1/13/17,128.34,,127.49,129.27,127.37,24884325
1/17/17,127.87,,128.04,128.34,127.4,15294460
1/18/17,127.92,,128.41,128.43,126.84,13145852
1/19/17,127.55,,128.23,128.35,127.45,12195465
1/20/17,127.04,,128.1,128.48,126.78,19097223
1/23/17,128.93,,127.31,129.25,126.95,16593563
1/24/17,129.37,,129.38,129.9,128.38,15162724
1/25/17,131.48,,130,131.74,129.77,18777314
1/26/17,132.78,,131.63,133.14,131.44,20020141
1/27/17,132.18,,132.68,132.95,131.08,19539514
1/30/17,130.98,,131.58,131.58,129.6,18956095
1/31/17,130.32,,130.17,130.66,129.52,19790484
2/1/17,133.23,,132.25,133.49,130.68,50139775
2/2/17,130.84,-1.79%,133.22,135.49,130.4,54366447
2/3/17,130.98,,131.24,132.85,130.76,24804890
2/6/17,132.06,,130.98,132.06,130.3,17058494
2/7/17,131.84,,132.24,133,131.66,14596449
2/8/17,134.2,0.73%,132.6,134.44,132.44,22390556
2/9/17,134.14,,134.49,134.5,133.31,16470609
2/10/17,134.19,,134.1,134.94,133.68,15061939
2/13/17,134.05,,134.7,134.7,133.7,13526221
2/14/17,133.85,,134.1,134.23,132.55,14364877
2/15/17,133.44,0.16%,133.45,133.7,132.66,13226534
2/16/17,133.84,,133.07,133.87,133.02,12831092
2/17/17,133.53,,133.5,134.09,133.17,12276490
2/21/17,133.72,,133.5,133.91,132.9,14759109
2/22/17,136.12,,133.6,136.79,133.46,27360092
